[2018-08-02T10:13:15.649] [INFO] default - [::1 GET /js/jquery.min.js 304 1ms][http://localhost:3000/ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:15.649] [INFO] default - [::1 GET /js/index.js 304 1ms][http://localhost:3000/ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:15.672] [INFO] default - [::1 GET /slider-2.jpg 304 0ms][http://localhost:3000/css/style.css HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:15.687] [INFO] default - [::1 GET /js/jquery.min.map 404 1ms][ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:22.459] [INFO] default - [::1 GET / 304 1ms][ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:22.474] [INFO] default - [::1 GET /css/style.css 304 0ms][http://localhost:3000/ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:22.476] [INFO] default - [::1 GET /js/jquery.min.js 304 1ms][http://localhost:3000/ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:22.476] [INFO] default - [::1 GET /js/index.js 304 1ms][http://localhost:3000/ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:22.503] [INFO] default - [::1 GET /slider-2.jpg 304 1ms][http://localhost:3000/css/style.css HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:22.504] [INFO] default - [::1 GET /js/jquery.min.map 404 2ms][ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:29.302] [INFO] default - [::1 GET / 200 18ms][ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:29.317] [INFO] default - [::1 GET /layui/css/layui.css 200 5ms][http://localhost:3000/ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:29.319] [INFO] default - [::1 GET /ydui/css/ydui.css 200 7ms][http://localhost:3000/ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:29.320] [INFO] default - [::1 GET /ydui/js/ydui.flexible.js 200 6ms][http://localhost:3000/ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:29.321] [INFO] default - [::1 GET /css/order.css 200 6ms][http://localhost:3000/ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:29.321] [INFO] default - [::1 GET /layui/layui.js 200 6ms][http://localhost:3000/ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:29.322] [INFO] default - [::1 GET /jquery-weui/dist/lib/weui.min.css 200 8ms][http://localhost:3000/ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:29.323] [INFO] default - [::1 GET /ydui/js/ydui.js 200 1ms][http://localhost:3000/ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:29.324] [INFO] default - [::1 GET /jquery/jquery.min.js 200 4ms][http://localhost:3000/ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:29.331] [INFO] default - [::1 GET /javascript/function.js 200 1ms][http://localhost:3000/ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
[2018-08-02T10:13:29.332] [INFO] default - [::1 GET /jquery-weui/dist/js/jquery-weui.min.js 200 2ms][http://localhost:3000/ HTTP/1.1 Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1]
